Classifier,Latitude,Longitude,Z_value
5,31.56565369,253.915525,779.7209303
5,31.5772513,253.9314473,811.9408033
5,31.55873253,253.9060229,589.6236787
5,31.52842908,253.8644193,115.9915433
5,31.55835841,253.9055093,534.8498943
5,31.56939485,253.9206612,721.7251584
5,31.52188204,253.8554309,22.55391121
5,31.53591141,253.8746918,228.7610994
5,31.56415722,253.9134705,799.0528541
5,31.53703376,253.8762327,93.43763213
5,31.54114905,253.8818826,202.9852008
5,31.54507727,253.8872756,486.5200845
5,31.55143725,253.8960072,802.2748416
5,31.55368195,253.899089,364.0845665
5,31.5355373,253.8741782,64.4397463
5,31.54358081,253.8852211,405.9704017
5,31.54788315,253.8911278,689.5052854
5,31.5660278,253.9160386,605.7336154
5,31.55199843,253.8967777,412.4143763
5,31.53815611,253.8777736,25.77589852
5,31.5705172,253.9222021,866.7145877
5,31.53460201,253.8728941,438.1902747
5,31.56509251,253.9147545,763.6109936
5,31.53890435,253.8788008,544.5158564
5,31.53665965,253.8757191,154.6553911
5,31.55162431,253.896264,844.1606764
5,31.53665965,253.8757191,502.6300212
5,31.53628553,253.8752054,354.4186048
5,31.53796906,253.8775167,144.9894292
5,31.56509251,253.9147545,670.1733615
5,31.56939485,253.9206612,834.4947146
5,31.56415722,253.9134705,615.3995771
5,31.54994079,253.8939527,644.397463
5,31.54750903,253.8906142,148.2114165
5,31.54021376,253.8805985,296.422833
5,31.52450086,253.8590263,25.77589852
5,31.55162431,253.896264,637.9534884
5,31.5458255,253.8883029,354.4186048
5,31.54545139,253.8877892,318.9767442
5,31.57201367,253.9242566,840.9386893
5,31.5355373,253.8741782,6.44397463
5,31.54021376,253.8805985,512.295983
5,31.55405607,253.8996026,454.3002114
5,31.56041605,253.9083342,480.0761099
5,31.53198319,253.8692988,128.8794926
5,31.5534949,253.8988322,531.6279071
5,31.56565369,253.915525,715.2811838
5,31.56640192,253.9165522,596.0676533
5,31.55686195,253.9034548,782.9429174
5,31.53983964,253.8800849,86.99365752
5,31.51552206,253.8466993,80.54968287
5,31.53460201,253.8728941,138.5454545
5,31.54395492,253.8857347,389.860465
5,31.52674556,253.862108,32.21987314
5,31.56658898,253.916809,737.8350951
5,31.54058787,253.8811121,112.769556
5,31.57107838,253.9229725,773.2769557
5,31.57874777,253.9335018,863.4926006
5,31.52805496,253.8639057,61.217759
5,31.53310554,253.8708396,367.306554
5,31.53946552,253.8795712,54.77378435
5,31.54937961,253.8931823,518.7399576
5,31.54994079,253.8939527,786.1649049
5,31.56808545,253.9188635,886.0465116
5,31.54301963,253.8844507,315.7547568
5,31.55966782,253.907307,857.0486257
5,31.56883368,253.9198908,847.3826639
5,31.53796906,253.8775167,357.6405919
5,31.53890435,253.8788008,138.5454545
5,31.55723606,253.9039684,431.7463001
5,31.54264551,253.8839371,422.0803384
5,31.55779724,253.9047388,463.9661735
5,31.55106314,253.8954936,757.167019
5,31.57743836,253.9317041,863.4926006
5,31.5579843,253.9049957,376.9725158
5,31.54601256,253.8885597,347.9746301
5,31.55517842,253.9011435,773.2769557
5,31.52786791,253.8636489,225.5391121
5,31.53834317,253.8780304,318.9767442
5,31.55106314,253.8954936,483.2980974
5,31.53740788,253.8767463,509.0739958
5,31.54788315,253.8911278,509.0739958
5,31.53834317,253.8780304,289.9788584
5,31.56060311,253.908591,454.3002114
5,31.5705172,253.9222021,705.615222
5,31.55237255,253.8972913,322.1987314
5,31.55611371,253.9024275,589.6236787
5,31.54171022,253.882653,454.3002114
5,31.5310479,253.8680147,202.9852008
5,31.55237255,253.8972913,438.1902747
5,31.55517842,253.9011435,676.6173361
5,31.53647259,253.8754623,138.5454545
5,31.53460201,253.8728941,318.9767442
5,31.53927846,253.8793144,248.0930233
5,31.52562321,253.8605671,283.5348837
5,31.53067378,253.8675011,341.5306555
5,31.53273142,253.870326,219.0951374
5,31.54152316,253.8823962,119.2135307
5,31.53871729,253.878544,6.44397463
5,31.5503149,253.8944664,318.9767442
5,31.57201367,253.9242566,908.6004229
5,31.55143725,253.8960072,277.0909091
5,31.57388425,253.9268247,844.1606764
5,31.55087608,253.8952368,251.3150106
5,31.55536548,253.9014003,702.3932346
5,31.54171022,253.882653,573.513742
5,31.56359605,253.9127,828.05074
5,31.55087608,253.8952368,531.6279071
5,31.54563845,253.888046,663.7293869
5,31.54189728,253.8829098,322.1987314
5,31.53965258,253.8798281,28.99788584
5,31.56509251,253.9147545,663.7293869
5,31.53273142,253.870326,45.1078224
5,31.52094675,253.8541468,122.435518
5,31.51851499,253.8508083,90.21564483
5,31.52562321,253.8605671,190.0972516
5,31.53478906,253.8731509,41.88583509
5,31.53665965,253.8757191,19.33192389
5,31.54919255,253.8929255,225.5391121
5,31.56733721,253.9178363,882.8245244
5,31.57238779,253.9247702,898.9344608
5,31.53404083,253.8721237,341.5306555
5,31.5480702,253.8913846,525.1839322
5,31.5445161,253.8865052,492.9640591
5,31.54619962,253.8888165,157.8773784
5,31.5714525,253.9234861,918.2663846
5,31.54301963,253.8844507,335.0866809
5,31.53460201,253.8728941,61.217759
5,31.54245846,253.8836802,409.1923891
5,31.54358081,253.8852211,515.5179704
5,31.52936437,253.8657034,241.6490486
5,31.5220691,253.8556877,167.5433404
5,31.55910665,253.9065365,631.5095138
5,31.55368195,253.899089,567.0697674
5,31.5422714,253.8834234,167.5433404
5,31.52543615,253.8603103,125.6575053
5,31.54563845,253.888046,538.0718817
5,31.5592937,253.9067933,799.0528541
5,31.36157306,253.6353428,177.2093023
5,31.39767531,253.6849076,451.078224
5,31.3681201,253.6443312,1311.348837
5,31.36849422,253.6448449,103.1035941
5,31.38121418,253.6623081,741.0570826
5,31.37167421,253.6492107,209.4291755
5,31.36157306,253.6353428,1024.591966
5,31.36419187,253.6389382,225.5391121
5,31.39468238,253.6807986,605.7336154
5,31.39580473,253.6823395,467.1881607
5,31.36213423,253.6361132,248.0930233
5,31.39786237,253.6851644,86.99365752
5,31.36494011,253.6399654,657.2854123
5,31.38084007,253.6617945,605.7336154
5,31.37391891,253.6522924,625.0655392
5,31.36868127,253.6451017,744.2790697
5,31.36568834,253.6409927,886.0465116
5,31.37373185,253.6520356,492.9640591
5,31.36886833,253.6453585,1246.909091
5,31.38626476,253.669242,534.8498943
5,31.39917178,253.6869621,376.9725158
5,31.36157306,253.6353428,1143.805497
5,31.38289771,253.6646194,228.7610994
5,31.39786237,253.6851644,399.5264271
5,31.36550128,253.6407359,373.7505286
5,31.36531422,253.6404791,1324.236786
5,31.3860777,253.6689852,699.1712474
5,31.37635067,253.655631,512.295983
5,31.3883224,253.672067,599.2896407
5,31.39748826,253.6846508,811.9408033
5,31.36232129,253.6363701,547.7378435
5,31.36793304,253.6440744,1243.687103
5,31.37504126,253.6538333,689.5052854
5,31.36830716,253.6445881,1295.238901
5,31.37354479,253.6517788,770.0549682
5,31.39617885,253.6828531,567.0697674
5,31.38084007,253.6617945,779.7209303
5,31.39786237,253.6851644,789.386892
5,31.39842355,253.6859348,428.524313
5,31.37878242,253.6589695,596.0676533
5,31.38813534,253.6718101,712.0591967
5,31.36961657,253.6463857,1063.255814
5,31.37541537,253.6543469,186.8752643
5,31.36980362,253.6466426,1211.46723
5,31.38869651,253.6725806,753.9450318
5,31.37597655,253.6551174,264.2029598
5,31.36568834,253.6409927,428.524313
5,31.38963181,253.6738646,251.3150106
5,31.36437893,253.639195,976.2621565
5,31.36456599,253.6394518,550.959831
5,31.38570358,253.6684716,486.5200845
5,31.38645182,253.6694988,360.8625794
5,31.36419187,253.6389382,119.2135307
5,31.38140124,253.6625649,212.6511628
5,31.36250835,253.6366269,1040.701903
5,31.36681069,253.6425336,335.0866809
5,31.38214947,253.6635922,315.7547568
5,31.37990477,253.6605104,190.0972516
5,31.3815883,253.6628217,238.4270613
5,31.37148715,253.6489539,238.4270613
5,31.3793436,253.65974,212.6511628
5,31.38102712,253.6620513,525.1839322
5,31.39786237,253.6851644,228.7610994
5,31.38289771,253.6646194,641.1754756
5,31.36213423,253.6361132,654.0634248
5,31.36830716,253.6445881,828.05074
5,31.36512717,253.6402222,90.21564483
5,31.38776122,253.6712965,644.397463
5,31.39168945,253.6766896,331.8646934
5,31.37672478,253.6561446,405.9704017
5,31.3815883,253.6628217,393.0824524
5,31.39000592,253.6743783,602.5116279
5,31.36400482,253.6386814,244.8710359
5,31.38196242,253.6633353,492.9640591
5,31.36419187,253.6389382,953.7082452
5,31.36194717,253.6358564,1350.012685
5,31.3703648,253.647413,998.8160678
5,31.38402006,253.6661603,115.9915433
5,31.36475305,253.6397086,318.9767442
5,31.39599179,253.6825963,625.0655392
5,31.36606246,253.6415063,753.9450318
5,31.36737187,253.643304,119.2135307
5,31.39692708,253.6838803,273.8689218
5,31.36494011,253.6399654,837.7167018
5,31.37504126,253.6538333,260.9809725
5,31.38925769,253.673351,119.2135307
5,31.39112827,253.6759191,244.8710359
5,31.36662363,253.6422767,283.5348837
5,31.38458123,253.6669307,125.6575053
5,31.37223538,253.6499811,96.65961944
5,31.36306952,253.6373973,1201.801269
5,31.38364594,253.6656467,122.435518
5,31.38532947,253.667958,518.7399576
5,31.39636591,253.6831099,712.0591967
5,31.39468238,253.6807986,418.8583509
5,31.39786237,253.6851644,264.2029598
5,31.36774598,253.6438176,1005.260042
5,31.37915654,253.6594832,373.7505286
5,31.36681069,253.6425336,724.9471459
5,31.38794828,253.6715533,786.1649049
5,31.38495535,253.6674443,663.7293869
5,31.38140124,253.6625649,628.2875264
5,31.38981886,253.6741215,96.65961944
5,31.37204832,253.6497243,892.4904862
5,31.36437893,253.639195,264.2029598
5,31.3681201,253.6443312,238.4270613
5,31.38907063,253.6730942,244.8710359
5,31.3681201,253.6443312,373.7505286
5,31.36606246,253.6415063,132.1014799
5,31.36419187,253.6389382,499.4080337
5,31.38963181,253.6738646,25.77589852
5,31.36568834,253.6409927,937.5983088
5,31.38009183,253.6607672,447.8562368
5,31.36793304,253.6440744,773.2769557
5,31.38289771,253.6646194,702.3932346
5,31.39131533,253.676176,141.7674419
5,31.37391891,253.6522924,647.6194502
5,31.37073892,253.6479266,953.7082452
5,31.36531422,253.6404791,473.6321353
5,31.37317067,253.6512652,547.7378435
5,31.36568834,253.6409927,264.2029598
5,31.36868127,253.6451017,1182.469344
5,31.37073892,253.6479266,1072.921776
5,31.38476829,253.6671875,183.653277
5,31.36737187,253.643304,528.4059197
5,31.37878242,253.6589695,86.99365752
5,31.36475305,253.6397086,399.5264271
5,31.36475305,253.6397086,731.3911205
5,31.39038004,253.6748919,792.6088795
5,31.37578949,253.6548605,254.5369979
5,31.38439417,253.6666739,22.55391121
5,31.36269541,253.6368837,260.9809725
5,31.37971772,253.6602536,763.6109936
5,31.37167421,253.6492107,209.4291755
5,31.37541537,253.6543469,273.8689218
5,31.39804943,253.6854212,647.6194502
5,31.38776122,253.6712965,654.0634248
5,31.36924245,253.6458721,1027.813953
5,31.36456599,253.6394518,1011.704017
5,31.36849422,253.6448449,1269.463002
5,31.38701299,253.6702693,467.1881607
5,31.38289771,253.6646194,164.3213531
5,31.37186127,253.6494675,1031.035941
5,31.38345888,253.6653898,454.3002114
5,31.37990477,253.6605104,596.0676533
5,31.36905539,253.6456153,969.8181819
5,31.36737187,253.643304,451.078224
5,31.4017906,253.6905574,12.88794926
5,31.37317067,253.6512652,454.3002114
5,31.36176012,253.6355996,1053.589852
5,31.36550128,253.6407359,1227.577167
5,31.3793436,253.65974,235.205074
5,31.36157306,253.6353428,1082.587738
5,31.37204832,253.6497243,177.2093023
5,31.36550128,253.6407359,135.3234672
5,31.37354479,253.6517788,641.1754756
5,31.38682593,253.6700125,431.7463001
5,31.36681069,253.6425336,1266.241015
5,31.3973012,253.6843939,219.0951374
5,31.36306952,253.6373973,28.99788584
5,31.40104236,253.6895302,183.653277
5,31.36961657,253.6463857,190.0972516
5,31.39468238,253.6807986,670.1733615
5,31.38944475,253.6736078,270.6469344
5,31.37317067,253.6512652,908.6004229
5,31.36400482,253.6386814,1195.357294
5,31.36494011,253.6399654,51.55179704
5,31.3770989,253.6566582,473.6321353
5,31.36849422,253.6448449,1002.038055
5,31.39543061,253.6818258,260.9809725
5,31.37092597,253.6481834,83.77167018
5,31.36157306,253.6353428,1343.56871
5,31.3793436,253.65974,151.4334038
5,31.37279656,253.6507515,554.1818181
5,31.39898472,253.6867053,554.1818181
5,31.36400482,253.6386814,583.179704
5,31.37878242,253.6589695,518.7399576
5,31.3658754,253.6412495,1185.691332
5,31.39337297,253.6790009,422.0803384
5,31.36344364,253.6379109,1282.350951
5,31.39019298,253.6746351,328.642706
5,31.37186127,253.6494675,1298.460888
5,31.36793304,253.6440744,270.6469344
5,31.36550128,253.6407359,879.602537
5,31.36250835,253.6366269,683.0613107
5,31.38009183,253.6607672,277.0909091
5,31.39356003,253.6792577,560.6257927
5,31.38757417,253.6710397,438.1902747
5,31.38046595,253.6612808,283.5348837
5,31.37092597,253.6481834,128.8794926
5,31.36325658,253.6376541,238.4270613
5,31.38757417,253.6710397,296.422833
5,31.37747302,253.6571719,444.6342494
5,31.39786237,253.6851644,402.7484145
5,31.37747302,253.6571719,61.217759
5,31.36624952,253.6417631,225.5391121
5,31.36381776,253.6384246,415.6363637
5,31.37186127,253.6494675,744.2790697
5,31.38720005,253.6705261,299.6448203
5,31.37204832,253.6497243,209.4291755
5,31.38757417,253.6710397,786.1649049
5,31.3995459,253.6874757,602.5116279
5,31.39804943,253.6854212,563.8477802
5,31.39786237,253.6851644,499.4080337
5,31.37373185,253.6520356,409.1923891
5,31.36512717,253.6402222,1043.92389
5,31.39617885,253.6828531,302.8668076
5,31.38046595,253.6612808,734.613108
5,31.38252359,253.6641058,663.7293869
5,31.37560243,253.6546037,9.665961944
5,31.39094121,253.6756623,241.6490486
5,31.383833,253.6659035,518.7399576
5,31.37148715,253.6489539,367.306554
5,31.37186127,253.6494675,196.5412262
5,31.39617885,253.6828531,560.6257927
5,31.36157306,253.6353428,905.3784354
5,31.36606246,253.6415063,1069.699789
5,31.36250835,253.6366269,753.9450318
5,31.3658754,253.6412495,1060.033826
5,31.36475305,253.6397086,911.82241
5,31.38214947,253.6635922,409.1923891
5,31.38944475,253.6736078,483.2980974
5,31.39711414,253.6841371,438.1902747
5,31.38981886,253.6741215,834.4947146
5,31.38663887,253.6697557,802.2748416
5,31.37878242,253.6589695,663.7293869
5,31.36325658,253.6376541,1111.585624
5,31.36737187,253.643304,1314.570825
5,31.36568834,253.6409927,444.6342494
5,31.38121418,253.6623081,596.0676533
5,31.37616361,253.6553742,360.8625794
5,31.36437893,253.639195,177.2093023
5,31.36961657,253.6463857,1205.023256
5,31.37616361,253.6553742,364.0845665
5,31.39243768,253.6777168,782.9429174
5,31.39094121,253.6756623,54.77378435
5,31.37878242,253.6589695,454.3002114
5,31.36550128,253.6407359,950.486258
5,31.3905671,253.6751487,296.422833
5,31.37073892,253.6479266,415.6363637
5,31.37971772,253.6602536,560.6257927
5,31.38981886,253.6741215,573.513742
5,31.39917178,253.6869621,254.5369979
5,31.36980362,253.6466426,728.169133
5,31.39112827,253.6759191,202.9852008
5,31.37354479,253.6517788,589.6236787
5,31.40160354,253.6903006,51.55179704
5,31.36830716,253.6445881,177.2093023
5,31.39561767,253.6820826,447.8562368
5,31.38850946,253.6723238,54.77378435
5,31.38196242,253.6633353,712.0591967
5,31.3793436,253.65974,470.4101481
5,31.36793304,253.6440744,1275.906977
5,31.36624952,253.6417631,206.2071882
5,31.38663887,253.6697557,467.1881607
5,31.38102712,253.6620513,80.54968287
5,31.37130009,253.648697,132.1014799
5,31.37878242,253.6589695,683.0613107
5,31.39168945,253.6766896,644.397463
5,31.37597655,253.6551174,376.9725158
5,31.39393415,253.6797713,560.6257927
5,31.37766007,253.6574287,209.4291755
5,31.3905671,253.6751487,502.6300212
5,31.38663887,253.6697557,45.1078224
5,31.38925769,253.673351,380.1945032
5,31.38252359,253.6641058,557.4038056
5,31.38140124,253.6625649,418.8583509
5,31.38177536,253.6630785,309.3107821
5,31.40048119,253.6887598,86.99365752
5,31.38402006,253.6661603,782.9429174
5,31.39842355,253.6859348,676.6173361
5,31.38084007,253.6617945,202.9852008
5,31.38420712,253.6664171,612.17759
5,31.38102712,253.6620513,605.7336154
5,31.37915654,253.6594832,112.769556
5,31.3883224,253.672067,112.769556
5,31.39486944,253.6810554,576.7357294
5,31.39617885,253.6828531,299.6448203
5,31.39356003,253.6792577,434.9682876
5,31.39767531,253.6849076,447.8562368
5,31.38907063,253.6730942,360.8625794
5,31.38364594,253.6656467,157.8773784
5,31.36774598,253.6438176,770.0549682
5,31.37616361,253.6553742,608.9556025
5,31.38981886,253.6741215,144.9894292
5,31.39131533,253.676176,534.8498943
5,31.39561767,253.6820826,286.756871
5,31.3681201,253.6443312,686.2832982
5,31.3815883,253.6628217,231.9830867
5,31.38252359,253.6641058,444.6342494
5,31.39243768,253.6777168,22.55391121
5,31.37560243,253.6546037,370.5285411
5,31.38214947,253.6635922,486.5200845
5,31.36886833,253.6453585,402.7484145
5,31.36849422,253.6448449,802.2748416
5,31.38476829,253.6671875,186.8752643
5,31.37597655,253.6551174,528.4059197
5,31.38888357,253.6728374,637.9534884
5,31.37896948,253.6592263,376.9725158
5,31.37317067,253.6512652,931.1543342
5,31.39692708,253.6838803,389.860465
5,31.36662363,253.6422767,505.8520084
5,31.36194717,253.6358564,840.9386893
5,31.39617885,253.6828531,431.7463001
5,31.3950565,253.6813122,705.615222
5,31.36419187,253.6389382,1085.809725
5,31.38776122,253.6712965,618.6215646
5,31.3726095,253.6504947,799.0528541
5,31.3905671,253.6751487,670.1733615
5,31.37092597,253.6481834,863.4926006
5,31.3815883,253.6628217,512.295983
5,31.38345888,253.6653898,376.9725158
5,31.37541537,253.6543469,277.0909091
5,31.39430826,253.680285,702.3932346
5,31.39393415,253.6797713,724.9471459
5,31.39692708,253.6838803,847.3826639
5,31.39187651,253.6769464,296.422833
5,31.39468238,253.6807986,373.7505286
5,31.38757417,253.6710397,515.5179704
5,31.39561767,253.6820826,480.0761099
5,31.36550128,253.6407359,228.7610994
5,31.37073892,253.6479266,944.0422834
5,31.36344364,253.6379109,1285.572939
5,31.36344364,253.6379109,857.0486257
5,31.39206356,253.6772032,805.4968287
5,31.36550128,253.6407359,873.1585623
5,31.36419187,253.6389382,654.0634248
5,31.36494011,253.6399654,857.0486257
5,31.39019298,253.6746351,715.2811838
5,31.37990477,253.6605104,702.3932346
5,31.37784713,253.6576855,38.66384778
5,31.38682593,253.6700125,750.7230443
5,31.37522832,253.6540901,225.5391121
5,31.39804943,253.6854212,206.2071882
5,31.36475305,253.6397086,985.9281183
5,31.37130009,253.648697,57.99577166
5,31.37691184,253.6564014,77.32769557
5,31.36737187,253.643304,815.1627908
5,31.37055186,253.6476698,950.486258
5,31.37672478,253.6561446,202.9852008
5,31.37522832,253.6540901,338.3086681
5,31.36550128,253.6407359,312.5327696
5,31.3658754,253.6412495,815.1627908
5,31.36980362,253.6466426,560.6257927
5,31.38289771,253.6646194,328.642706
5,31.38551652,253.6682148,338.3086681
5,31.38289771,253.6646194,32.21987314
5,31.39225062,253.67746,637.9534884
5,31.36306952,253.6373973,840.9386893
5,31.36737187,253.643304,190.0972516
5,31.36999068,253.6468994,180.4312897
5,31.36176012,253.6355996,1395.120507
5,31.38084007,253.6617945,386.6384778
5,31.36681069,253.6425336,1311.348837
5,31.39842355,253.6859348,802.2748416
5,31.37298362,253.6510084,515.5179704
5,31.37167421,253.6492107,1095.475687
5,31.3703648,253.647413,592.8456658
5,31.3950565,253.6813122,257.7589852
5,31.39524356,253.681569,431.7463001
5,31.38476829,253.6671875,547.7378435
5,31.39206356,253.6772032,824.8287526
5,31.36737187,253.643304,299.6448203
5,31.3905671,253.6751487,16.10993657
5,31.39206356,253.6772032,689.5052854
5,31.383833,253.6659035,161.0993657
5,31.38177536,253.6630785,576.7357294
5,31.3905671,253.6751487,322.1987314
5,31.36849422,253.6448449,231.9830867
5,31.36999068,253.6468994,521.9619451
5,31.36999068,253.6468994,1111.585624
5,31.39580473,253.6823395,248.0930233
5,31.36681069,253.6425336,927.9323467
5,31.38701299,253.6702693,596.0676533
5,31.36456599,253.6394518,1288.794926
5,31.38944475,253.6736078,811.9408033
5,31.39879766,253.6864484,135.3234672
5,31.39206356,253.6772032,431.7463001
5,31.36325658,253.6376541,815.1627908
5,31.3860777,253.6689852,318.9767442
5,31.37223538,253.6499811,1053.589852
5,31.3726095,253.6504947,766.832981
5,31.39150239,253.6764328,444.6342494
5,31.37317067,253.6512652,534.8498943
5,31.36456599,253.6394518,206.2071882
5,31.36194717,253.6358564,1243.687103
5,31.36737187,253.643304,1069.699789
5,31.38046595,253.6612808,112.769556
5,31.39468238,253.6807986,367.306554
5,31.3703648,253.647413,1314.570825
5,31.37466714,253.6533197,119.2135307
5,31.38514241,253.6677012,692.7272728
5,31.39262474,253.6779736,122.435518
5,31.39524356,253.681569,6.44397463
5,31.38663887,253.6697557,306.088795
5,31.39468238,253.6807986,467.1881607
5,31.36961657,253.6463857,370.5285411
5,31.36512717,253.6402222,1366.122621
5,31.39038004,253.6748919,670.1733615
5,31.38514241,253.6677012,138.5454545
5,31.39711414,253.6841371,96.65961944
5,31.39543061,253.6818258,199.7632135
5,31.3793436,253.65974,96.65961944
5,31.37971772,253.6602536,328.642706
5,31.36905539,253.6456153,1295.238901
5,31.38570358,253.6684716,418.8583509
5,31.38084007,253.6617945,641.1754756
5,31.36400482,253.6386814,692.7272728
5,31.39786237,253.6851644,296.422833
5,31.39711414,253.6841371,676.6173361
5,31.36531422,253.6404791,1066.477801
5,31.3658754,253.6412495,579.9577166
5,31.36194717,253.6358564,376.9725158
5,31.36699775,253.6427904,1098.697674
5,31.38327182,253.665133,25.77589852
5,31.39842355,253.6859348,686.2832982
5,31.38663887,253.6697557,705.615222
5,31.3928118,253.6782305,357.6405919
5,31.36419187,253.6389382,132.1014799
5,31.38009183,253.6607672,225.5391121
5,31.3950565,253.6813122,586.4016912
5,31.37410597,253.6525492,589.6236787
5,31.39636591,253.6831099,612.17759
5,31.38776122,253.6712965,579.9577166
5,31.38177536,253.6630785,293.2008457
5,31.37017774,253.6471562,1227.577167
5,31.38458123,253.6669307,86.99365752
5,31.37186127,253.6494675,57.99577166
5,31.36325658,253.6376541,54.77378435
5,31.38495535,253.6674443,567.0697674
5,31.38084007,253.6617945,325.4207188
5,31.39767531,253.6849076,354.4186048
5,31.39804943,253.6854212,283.5348837
5,31.38888357,253.6728374,325.4207188
5,31.37822125,253.6581991,389.860465
5,31.36568834,253.6409927,1340.346723
5,31.39000592,253.6743783,306.088795
5,31.37578949,253.6548605,74.10570826
5,31.39767531,253.6849076,650.8414377
5,31.36868127,253.6451017,605.7336154
5,31.3905671,253.6751487,695.94926
5,31.36157306,253.6353428,625.0655392
5,31.39430826,253.680285,702.3932346
5,31.36176012,253.6355996,1072.921776
5,31.38514241,253.6677012,741.0570826
5,31.38850946,253.6723238,28.99788584
5,31.37803419,253.6579423,715.2811838
5,31.36213423,253.6361132,51.55179704
5,31.39786237,253.6851644,193.3192389
5,31.37130009,253.648697,857.0486257
5,31.38121418,253.6623081,715.2811838
5,31.36157306,253.6353428,789.386892
5,31.39636591,253.6831099,480.0761099
5,31.38289771,253.6646194,618.6215646
5,31.38626476,253.669242,815.1627908
5,31.38177536,253.6630785,702.3932346
5,31.38308477,253.6648762,161.0993657
5,31.39711414,253.6841371,721.7251584
5,31.37130009,253.648697,1159.915433
5,31.37223538,253.6499811,866.7145877
5,31.36381776,253.6384246,1279.128964
5,31.37410597,253.6525492,367.306554
5,31.38495535,253.6674443,264.2029598
5,31.39225062,253.67746,563.8477802
5,31.39094121,253.6756623,376.9725158
5,31.3770989,253.6566582,509.0739958
5,31.38645182,253.6694988,193.3192389
5,31.37747302,253.6571719,354.4186048
5,31.39131533,253.676176,67.66173361
5,31.38869651,253.6725806,679.8393236
5,31.36550128,253.6407359,1166.359408
5,31.37635067,253.655631,567.0697674
5,31.39187651,253.6769464,831.2727272
5,31.37448008,253.6530629,525.1839322
5,31.36980362,253.6466426,364.0845665
5,31.40048119,253.6887598,219.0951374
5,31.36550128,253.6407359,654.0634248
5,31.36942951,253.6461289,509.0739958
5,31.39131533,253.676176,273.8689218
5,31.36830716,253.6445881,148.2114165
5,31.38439417,253.6666739,103.1035941
5,31.38214947,253.6635922,335.0866809
5,31.37111303,253.6484402,886.0465116
5,31.39879766,253.6864484,402.7484145
5,31.36606246,253.6415063,866.7145877
5,31.39748826,253.6846508,289.9788584
5,31.36400482,253.6386814,1337.124736
5,31.39206356,253.6772032,70.88372092
5,31.36737187,253.643304,831.2727272
5,31.39767531,253.6849076,341.5306555
5,31.39617885,253.6828531,470.4101481
5,31.39823649,253.685678,431.7463001
5,31.36494011,253.6399654,57.99577166
5,31.3726095,253.6504947,441.4122622
5,31.38850946,253.6723238,86.99365752
5,31.36194717,253.6358564,128.8794926
5,31.3770989,253.6566582,576.7357294
5,31.36400482,253.6386814,1188.913319
5,31.38888357,253.6728374,447.8562368
5,31.36494011,253.6399654,202.9852008
5,31.38476829,253.6671875,54.77378435
5,31.37073892,253.6479266,1008.48203
5,31.38645182,253.6694988,402.7484145
5,31.39636591,253.6831099,828.05074
5,31.36419187,253.6389382,1002.038055
5,31.36456599,253.6394518,1195.357294
5,31.36568834,253.6409927,1156.693446
5,31.36886833,253.6453585,328.642706
5,31.39206356,253.6772032,267.4249471
5,31.39262474,253.6779736,515.5179704
5,31.38046595,253.6612808,215.8731501
5,31.39898472,253.6867053,683.0613107
5,31.36176012,253.6355996,57.99577166
5,31.36755892,253.6435608,1259.79704
5,31.37111303,253.6484402,1282.350951
5,31.39374709,253.6795145,460.7441861
5,31.38439417,253.6666739,473.6321353
5,31.36344364,253.6379109,715.2811838
5,31.38701299,253.6702693,473.6321353
5,31.36868127,253.6451017,1014.926004
5,31.38776122,253.6712965,405.9704017
5,31.37055186,253.6476698,1314.570825
5,31.37130009,253.648697,396.3044396
5,31.36830716,253.6445881,950.486258
5,31.39299886,253.6784873,637.9534884
5,31.36868127,253.6451017,1069.699789
5,31.3726095,253.6504947,828.05074
5,31.3726095,253.6504947,618.6215646
5,31.37092597,253.6481834,834.4947146
5,31.36606246,253.6415063,666.9513743
5,31.38907063,253.6730942,438.1902747
5,31.36550128,253.6407359,541.2938689
5,31.36699775,253.6427904,444.6342494
5,31.39561767,253.6820826,244.8710359
5,31.37130009,253.648697,338.3086681
5,31.36793304,253.6440744,837.7167018
5,31.38757417,253.6710397,634.731501
5,31.36176012,253.6355996,666.9513743
5,31.37766007,253.6574287,338.3086681
5,31.37092597,253.6481834,550.959831
5,31.38327182,253.665133,728.169133
5,31.38402006,253.6661603,660.5073994
5,31.3883224,253.672067,238.4270613
5,31.38065301,253.6615377,28.99788584
5,31.38682593,253.6700125,441.4122622
5,31.38720005,253.6705261,486.5200845
5,31.3793436,253.65974,625.0655392
5,31.39112827,253.6759191,248.0930233
5,31.36699775,253.6427904,557.4038056
5,31.39449532,253.6805418,51.55179704
5,31.36755892,253.6435608,277.0909091
5,31.39823649,253.685678,238.4270613
5,31.36830716,253.6445881,927.9323467
5,31.39692708,253.6838803,396.3044396
5,31.37317067,253.6512652,666.9513743
5,31.3658754,253.6412495,457.5221986
5,31.37578949,253.6548605,22.55391121
5,31.36924245,253.6458721,1047.145877
5,31.39337297,253.6790009,483.2980974
5,31.37878242,253.6589695,776.4989428
5,31.37971772,253.6602536,628.2875264
5,31.37597655,253.6551174,138.5454545
5,31.36886833,253.6453585,1050.367865
5,31.38682593,253.6700125,728.169133
5,31.38925769,253.673351,93.43763213
5,31.38907063,253.6730942,573.513742
5,31.36886833,253.6453585,1330.680761
5,31.38869651,253.6725806,602.5116279
